TP_FUNDO,CNPJ_FUNDO,DENOM_SOCIAL,DT_REG,DT_CONST,CD_CVM,DT_CANCEL,SIT,DT_INI_SIT,DT_INI_ATIV,DT_INI_EXERC,DT_FIM_EXERC,CLASSE,DT_INI_CLASSE,RENTAB_FUNDO,CONDOM,FUNDO_COTAS,FUNDO_EXCLUSIVO,TRIB_LPRAZO,PUBLICO_ALVO,ENTID_INVEST,TAXA_PERFM,INF_TAXA_PERFM,TAXA_ADM,INF_TAXA_ADM,VL_PATRIM_LIQ,DT_PATRIM_LIQ,DIRETOR,CNPJ_ADMIN,ADMIN,PF_PJ_GESTOR,CPF_CNPJ_GESTOR,GESTOR,CNPJ_AUDITOR,AUDITOR,CNPJ_CUSTODIANTE,CUSTODIANTE,CNPJ_CONTROLADOR,CONTROLADOR,INVEST_CEMPR_EXTER,CLASSE_ANBIMA
FI,09542735000111,GUEPARDO MULTIMERCADO FUNDO DE INVESTIMENTO CRÉDITO PRIVADO,2008-08-08,2008-08-08,113735,2017-01-16,CANCELADA,2017-01-16,2008-09-09,2021-08-01,2022-07-31,Multimercado,2008-08-08,DI de um dia,Aberto,N,S,S,null,null,null,null,null,"0,25",0,2017-01-25,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09543202000154,JPM MULTIGESTOR RV POD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2008-08-06,2008-08-06,113603,2015-05-21,CANCELADA,2015-05-21,2008-08-08,2021-05-01,2022-04-30,Ações,2015-05-21,OUTROS,Aberto,S,N,null,null,null,null,null,null,"Taxa de administração correspondente ao maior, entre os seguintes valores: (i) 0,80%  ao ano sobre o valor do patrimônio líquido do FUNDO ou (ii) o valor fixo de R$ 1.500,00 por mês",0,2015-06-01,MARCELO PIMENTEL MELLO,33.172.537/0001-98,BANCO J.P. MORGAN S.A.,PJ,33.172.537/0001-98,BANCO J.P. MORGAN S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,09543206000132,BR AÇÕES FUNDO DE INVESTIMENTO EM AÇÕES,2008-10-03,2008-10-03,116106,2010-03-23,CANCELADA,2010-03-23,2008-10-20,2021-09-01,2022-08-31,Ações,2008-10-03,OUTROS,Aberto,N,N,null,null,null,20,null,null,"o FUNDO pagará taxa de administração em percentual anual fixo de 2% (dois porcento) sobre PL, sendo certo que a taxa de adm deve respeitar o valor mín mens de R$1.500,00",0,2010-03-25,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09543207000187,MODAL FUNDO DE INVESTIMENTO MULTIMERCADO PETROS CRÉDITO PRIVADO,2008-07-18,2008-07-18,112607,2015-07-08,CANCELADA,2015-07-08,2008-07-25,2021-01-01,2021-12-31,Multimercado,2008-07-18,DI de um dia,Aberto,N,S,null,null,null,null,null,null,"0,65%  sobre o PL do Fundo",0,2015-07-15,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09543210000109,PERSONALE LEBLON FUNDO DE INVESTIMENTO MULTIMERCADO,2008-07-29,2008-07-29,113107,2018-11-06,CANCELADA,2018-11-06,2008-08-12,2021-07-01,2022-06-30,Multimercado,2007-07-29,DI de um dia,Aberto,N,S,S,null,null,0,null,0.8,null,0,2018-11-13,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09543260000188,BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO OPUS HEDGE,2008-07-25,2008-07-25,112941,2012-04-02,CANCELADA,2012-04-02,2008-07-31,2021-07-01,2022-06-30,Multimercado,2008-07-25,DI de um dia,Aberto,S,N,N,null,null,null,null,null,0,0,2012-04-12,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09543263000111,ZAG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2008-07-29,2008-07-29,113093,2024-12-04,CANCELADA,2024-12-04,2008-08-20,2024-07-01,2025-06-30,Multimercado,2008-07-29,DI de um dia,Aberto,N,S,null,Profissional,null,0,null,0.5,null,0,2024-12-17,ROBERTA ANCHIETA DA SILVA,62.418.140/0001-31,INTRAG DTVM LTDA.,PJ,11.519.438/0001-05,UBS BRASIL ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,S,Multimercados Invest. no Exterior
FI,09544182000136,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA VETOR I B,2008-11-10,2008-11-10,117340,2011-01-26,CANCELADA,2011-01-26,2008-11-14,2021-10-01,2022-09-30,Renda Fixa,2008-11-10,OUTROS,Aberto,N,S,null,null,null,null,null,null,0,0,2011-02-02,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09544192000171,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA VETOR I A,2008-11-10,2008-11-10,117331,2011-01-26,CANCELADA,2011-01-26,2008-11-14,2021-10-01,2022-09-30,Renda Fixa,2008-11-10,OUTROS,Aberto,N,S,null,null,null,null,null,null,0,0,2011-02-02,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09544210000115,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MEGA II B,2008-11-04,2008-11-03,117218,2009-01-16,CANCELADA,2009-01-16,2008-11-07,2021-10-01,2022-09-30,Renda Fixa,2008-11-03,OUTROS,Aberto,N,N,null,null,null,null,null,null,0,4575538.58,2009-01-15,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09544226000128,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA INVESTOR B II,2008-11-04,2008-11-03,117226,2009-05-27,CANCELADA,2009-05-27,2008-11-07,2021-10-01,2022-09-30,Renda Fixa,2008-11-03,OUTROS,Aberto,N,N,null,null,null,null,null,null,"0,00",0,2009-06-04,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09544228000117,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA TJMG,2008-10-10,2008-10-10,116440,2008-11-06,CANCELADA,2008-11-06,null,null,null,Renda Fixa,2008-10-10,OUTROS,Aberto,N,S,null,null,null,null,null,null,"0,10",null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09544250000167,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA MEGA II A,2008-11-04,2008-11-03,117200,2008-12-26,CANCELADA,2008-12-26,2008-11-07,2021-10-01,2022-09-30,Renda Fixa,2008-11-03,OUTROS,Aberto,N,N,null,null,null,null,null,null,0,4972662.67,2008-12-24,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09544258000123,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA VETOR I C,2008-11-10,2008-11-10,117358,2009-12-16,CANCELADA,2009-12-16,2008-11-14,2021-10-01,2022-09-30,Renda Fixa,2008-11-10,OUTROS,Aberto,N,S,null,null,null,null,null,null,0,0,2009-12-24,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09548558000180,FRIENDS FUNDO DE INVESTIMENTO DE AÇÕES,2008-07-11,2008-06-24,112194,2010-10-20,CANCELADA,2010-10-20,2009-01-05,2021-07-01,2022-06-30,Ações,2008-06-24,Ibovespa,Aberto,N,N,null,null,null,null,null,null,null,0,2010-12-06,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09548706000167,FI EM COTAS DE FUNDOS DE INVESTIMENTO LARANJAL MULTIMERCADO CRÉDITO PRIVADO PRECE I,2011-07-04,2008-04-25,164089,2025-04-16,CANCELADA,2025-04-16,2011-07-22,2024-10-01,2025-09-30,Multimercado,2008-04-25,null,Aberto,S,N,N,Profissional,null,0,null,0.05,null,0,2025-05-23,GUSTAVO COTTA PIERSANTI,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,30.030.696/0001-60,PRECE - PREVIDENCIA COMPLEMENTAR,10.830.108/0001-65,GRANT THORNTON AUDITORES INDEPENDENTES LTDA.,30.306.294/0001-45,BANCO BTG PACTUAL S/A,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,N,Multimercados Livre
FI,09548734000184,FI EM COTAS DE FUNDOS DE INVESTIMENTO ALEGRIA MULTIMERCADO CRÉDITO PRIVADO - PRECE I,2011-07-04,2008-04-25,164062,2025-05-29,CANCELADA,2025-05-29,2011-07-22,2024-10-01,2025-09-30,Multimercado,2008-04-25,null,Aberto,S,N,N,Profissional,null,0,null,0.05,null,0,2025-06-25,GUSTAVO COTTA PIERSANTI,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PJ,30.030.696/0001-60,PRECE - PREVIDENCIA COMPLEMENTAR,10.830.108/0001-65,GRANT THORNTON AUDITORES INDEPENDENTES LTDA.,30.306.294/0001-45,BANCO BTG PACTUAL S/A,59.281.253/0001-23,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,N,Multimercados Livre
FI,09551799000189,ONIX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2008-07-11,2008-07-04,112216,2009-12-17,CANCELADA,2009-12-17,2008-09-30,2021-07-01,2022-06-30,Multimercado,2009-12-15,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"R$ 25.000,00 ou 0,25% + 0,25% em ativos que não cotas de fundos de investimento.",4785554.85,2009-12-16,URBANO ARAÚJO DE MORAES,01.638.542/0001-57,SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,PJ,12.695.840/0001-03,BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA,61.366.936/0001-25,ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.,75.647.891/0001-71,BANCO CREDIT AGRICOLE BRASIL S/A,01.638.542/0001-57,SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,N,null
FI,09551806000142,ELADOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2008-10-01,2008-09-22,115843,2016-08-11,CANCELADA,2016-08-11,2008-10-03,2021-08-01,2022-07-31,Multimercado,2008-09-22,DI de um dia,Aberto,N,N,N,null,null,0,null,0.39,null,0,2016-08-11,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09551816000188,BEMAIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2008-07-28,2008-07-23,113000,2021-06-01,CANCELADA,2021-06-01,2008-08-28,2021-08-01,2022-07-31,Multimercado,2008-07-23,DI de um dia,Aberto,N,S,S,null,null,0,null,0.31,null,0,2021-06-23,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09551824000124,UNINVEST FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2008-08-18,2008-08-13,114030,2017-10-09,CANCELADA,2017-10-09,2008-08-19,2021-04-01,2022-03-31,Multimercado,2008-08-13,DI de um dia,Aberto,N,N,S,null,null,0,null,0.65,null,0,2017-10-18,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09551832000170,FUNDO DE INVESTIMENTO HS CD PREMIUM RENDA FIXA CRÉDITO PRIVADO,2008-07-29,2008-07-22,113069,2011-10-06,CANCELADA,2011-10-06,2008-11-24,2020-11-01,2021-10-31,Renda Fixa,2008-11-21,DI de um dia,Aberto,N,N,N,null,null,null,null,null,null,0,2011-10-19,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09552552000187,GIARDINO - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2008-09-18,2008-09-11,115304,2012-02-10,CANCELADA,2012-02-10,2009-04-27,2021-04-01,2022-03-31,Multimercado,2008-09-11,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"0,20",0,2012-02-17,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09552560000123,SAM GAP YIELD - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-08-08,2008-08-04,113751,2009-06-01,CANCELADA,2009-06-01,2008-08-27,2021-07-01,2022-06-30,Multimercado,2008-08-04,DI de um dia,Aberto,S,N,null,null,null,null,null,0.8,null,0,2009-06-12,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09552567000145,MANAGER JGP HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-08-14,2008-08-08,113964,2017-05-16,CANCELADA,2017-05-16,2008-08-19,2021-07-01,2022-06-30,Multimercado,2008-08-08,DI de um dia,Aberto,S,N,S,null,null,0,null,2,null,0,2017-05-17,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09552569000134,MANAGER CREDIT SUISSE PORTFOLIO PLUS - FUNDO DE INVESTIMENTO EM CTS DE FDS DE INVEST MULTIMERCADO,2008-08-08,2008-08-04,113700,2010-02-25,CANCELADA,2010-02-25,2008-08-15,2021-07-01,2022-06-30,Multimercado,2008-08-04,DI de um dia,Aberto,S,N,null,null,null,null,null,1.5,null,3417696.48,2010-02-24,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,07.002.898/0001-86,BANCO SAFRA BSI S/A,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,09552668000116,GRUPO SMAN FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2008-08-05,2008-07-31,113530,2024-07-16,CANCELADA,2024-07-16,2008-08-20,2024-07-01,2025-06-30,Multimercado,2008-07-31,Não se aplica,Fechado,S,N,N,Profissional,null,0,null,0.5,null,0,2024-07-17,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,19.569.363/0001-70,EFFIKA INVESTIMENTOS - GESTORA DE PATRIMÔNIO LTDA,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,S,Multimercados Invest. no Exterior
FI,09552673000129,SAFRA RP 5 - FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO,2008-08-01,2008-07-30,113395,2009-07-17,CANCELADA,2009-07-17,2008-08-15,2021-07-01,2022-06-30,Renda Fixa,2009-02-20,DI de um dia,Aberto,N,N,S,null,null,null,null,3.5,null,1821835.41,2009-07-16,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,07.002.898/0001-86,BANCO SAFRA BSI S/A,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,09552687000142,VIDANOVA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,2008-08-26,2008-08-12,114251,2011-05-24,CANCELADA,2011-05-24,2008-09-04,2021-07-01,2022-06-30,Multimercado,2008-08-12,DI de um dia,Aberto,S,N,S,null,null,null,null,0.25,null,0,2011-05-31,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09552693000108,DÓDOS - FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2008-10-02,2008-09-30,115975,2024-06-05,CANCELADA,2024-06-05,2008-10-13,2023-07-01,2024-06-30,Multimercado,2008-09-30,DI de um dia,Fechado,N,N,S,Profissional,null,0,null,0.2,null,0,2024-06-05,MARCIO AURELIO DE NOBREGA,06.947.853/0001-11,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,PJ,62.180.047/0001-31,SAFRA ASSET MANAGEMENT LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,Multimercados Livre
FI,09552695000199,MANAGER KADIMA 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-09-02,2008-08-25,114618,2013-07-18,CANCELADA,2013-07-18,2008-09-08,2021-07-01,2022-06-30,Multimercado,2008-08-25,DI de um dia,Aberto,S,N,S,null,null,null,null,3,null,0,2013-07-16,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09552741000150,SAFRA ESTRATEGIA - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-08-01,2008-07-21,113379,2009-10-16,CANCELADA,2009-10-16,2008-08-04,2021-07-01,2022-06-30,Multimercado,2008-07-21,DI de um dia,Aberto,S,N,null,null,null,null,null,2.5,null,5705015.6,2009-10-15,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,07.002.898/0001-86,BANCO SAFRA BSI S/A,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,09552748000171,SAFRA PETROBRÁS YIELD 4 FIC FI AÇÕES,2008-07-07,2008-07-03,111961,2010-12-10,CANCELADA,2010-12-10,2008-07-18,2021-04-01,2022-03-31,Ações,2008-07-03,Ibovespa,Aberto,N,S,N,null,null,null,null,3,null,4751987.61,2010-12-09,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,03.017.677/0001-20,BANCO J. SAFRA S.A.,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,09552748000171,SAFRA PETROBRÁS YIELD 4 FIC FI AÇÕES,2008-07-07,2008-07-03,111961,2010-12-10,CANCELADA,2010-12-10,2008-07-18,2021-04-01,2022-03-31,Ações,2008-07-03,Ibovespa,Aberto,N,S,N,null,null,null,null,3,null,4751987.61,2010-12-09,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,07.002.898/0001-86,BANCO SAFRA BSI S/A,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,09552752000130,SAFRA SIRIUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIÁRIO,2008-07-21,2008-07-07,112658,2022-02-18,CANCELADA,2022-02-18,2010-03-05,2021-10-01,2022-09-30,Multimercado,2013-08-22,DI de um dia,Aberto,S,S,N,Profissional,null,null,null,null,"0,50",0,2022-02-18,LUIZ ANTONIO NAVARRO LIMA,06.947.853/0001-11,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,PJ,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,09552757000162,SAFRA CARTEIRA PLUS RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2008-07-22,2008-07-17,112771,2014-10-10,CANCELADA,2014-10-10,2008-08-01,2021-07-01,2022-06-30,Renda Fixa,2009-02-20,DI de um dia,Aberto,S,N,S,null,null,null,null,4.8,null,1241402.37,2014-10-09,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,62.180.047/0001-31,SAFRA ASSET MANAGEMENT LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,09553235000185,MADEIRA FIC FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR,2008-06-12,2008-06-12,110027,2023-09-14,CANCELADA,2023-09-14,2008-06-17,2023-05-01,2024-04-30,Multimercado,2008-06-12,Não se aplica,Aberto,S,N,null,Profissional,null,0,null,0.02,null,0,2023-09-18,ANDRE BERNARDINO DA CRUZ FILHO,60.746.948/0001-12,BANCO BRADESCO S.A.,PJ,62.375.134/0001-44,BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,S,Multimercados Invest. no Exterior
FI,09553238000119,GÁVEA DIVERSIFICADO LONG AND SHORT MASTER FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-06-26,2008-06-26,110981,2012-07-31,CANCELADA,2012-07-31,2008-07-04,2021-07-01,2022-06-30,Multimercado,2008-06-26,OUTROS,Aberto,S,N,N,null,null,null,null,null,"0,80% acrescida do valor mínimo mensal de 100,00",0,2012-08-08,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09553242000187,APOENA LOW VOL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-06-19,2008-06-19,110493,2012-04-09,CANCELADA,2012-04-09,2008-06-27,2021-05-01,2022-04-30,Multimercado,2008-06-19,OUTROS,Aberto,S,N,N,null,null,null,null,0.1,null,0,2012-04-18,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09553243000121,MULTIGESTOR POD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-06-19,2008-06-19,110507,2016-12-28,CANCELADA,2016-12-28,2008-07-01,2021-05-01,2022-04-30,Multimercado,2008-06-19,Não se aplica,Aberto,S,N,S,null,null,0,null,0.8,null,0,2017-01-04,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09553246000165,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO MACEIÓ,2008-06-09,2008-06-09,109738,2013-11-18,CANCELADA,2013-11-18,2008-07-01,2021-06-01,2022-05-31,Renda Fixa,2008-06-09,OUTROS,Aberto,N,N,S,null,null,null,null,null,"0,20",0,2013-11-27,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09553247000100,BRADESCO FUNDO DE INVESTIMENTOS EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES PLANETA SUSTENTÁVEL-ISE,2008-06-02,2008-06-02,109207,2017-07-17,CANCELADA,2017-07-17,2008-06-26,2021-05-01,2022-04-30,Ações,2008-06-02,OUTROS,Aberto,S,N,null,null,null,0,null,3.5,null,0,2017-08-02,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09553248000154,GÁVEA PLUS GGP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2008-06-26,2008-06-26,110965,2012-10-26,CANCELADA,2012-10-26,2008-06-30,2021-07-01,2022-06-30,Multimercado,2008-06-26,OUTROS,Aberto,S,N,N,null,null,20,null,null,"1,975%",91317314.38,2012-10-25,ANDRE BERNARDINO DA CRUZ FILHO,00.066.670/0001-00,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,PJ,05.669.128/0001-66,GAVEA INVESTIMENTOS LTDA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,N,null
FI,09553250000123,GLG FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR,2008-07-24,2008-07-24,112917,2009-09-17,CANCELADA,2009-09-17,2008-08-28,2021-07-01,2022-06-30,Multimercado,2008-07-24,OUTROS,Fechado,N,S,N,null,null,null,null,null,"0,08% a.a.  sobre o valor do Patrimônio Líquido do FUNDO, acrescido de um valor fixo mensal de R$ 650,00",0,2009-09-28,null,null,null,null,null,null,null,null,null,null,null,null,S,null
FI,09553251000178,FUNDO DE INVESTIMENTO RENDA FIXA NSG PLURALL - FUNDO DEDICADO AO SETOR DE SAÚDE SUPLEMENTAR - ANS,2008-07-28,2008-07-28,113034,2011-08-19,CANCELADA,2011-08-19,null,null,null,Renda Fixa,2008-07-28,DI de um dia,Aberto,N,N,N,null,null,null,null,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09553252000112,FUNDO DE INVESTIMENTO MULTIMERCADO PETROS CRÉDITO PRIVADO POLO,2008-08-11,2008-08-11,113794,2015-12-28,CANCELADA,2015-12-28,2008-09-01,2021-01-01,2021-12-31,Multimercado,2008-08-11,DI de um dia,Aberto,N,S,null,null,null,40,null,null,"1,00% a.a sobre o valor do PL.",0,2015-12-29,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09553269000170,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA VETOR II,2008-07-30,2008-07-30,113115,2011-01-26,CANCELADA,2011-01-26,2008-08-07,2021-07-01,2022-06-30,Renda Fixa,2008-07-30,OUTROS,Aberto,N,S,null,null,null,null,null,null,"0,00",0,2011-02-02,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09555407000150,BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO TRISUL,2008-07-25,2008-07-25,112925,2013-10-09,CANCELADA,2013-10-09,2008-07-31,2021-07-01,2022-06-30,Renda Fixa,2008-07-25,OUTROS,Aberto,N,S,S,null,null,null,null,null,"0,06",0,2013-10-16,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,09555416000140,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST MULTIMERCADO CRÉDITO PRIVADO SOL PANAMBY,2008-06-25,2008-06-25,110868,2018-12-21,CANCELADA,2018-12-21,2008-07-11,2021-06-01,2022-05-31,Multimercado,2008-06-25,OUTROS,Aberto,S,N,null,null,null,0,null,0.2,null,0,2019-01-02,null,null,null,null,null,null,null,null,null,null,null,null,N,null
